gotu	covered_length	total_length	coverage_ratio	strain
G000178815	151	4962262	3.0429670984724305e-05	Methylosinus trichosporium OB3b
G000425705	151	3845569	3.926597078351734e-05	Halobacillus kuroshimensis DSM 18393
G000317265	151	7649851	1.9738946549416453e-05	Chlorogloeopsis fritschii PCC 9212
G001401775	151	4916416	3.0713430271156875e-05	Shewanella sp. P1-14-1 ASM140177v1
G000341345	151	3222008	4.686518469227885e-05	Corynebacterium halotolerans YIM 70093 = DSM 44683 ASM34134v1
G000374465	151	3364770	4.4876767208457045e-05	Ahrensia kielensis DSM 5890
G000237285	151	1807534	8.353923079731834e-05	Helicobacter bizzozeronii CIII-1
G000425725	151	2876467	5.249495301006408e-05	Halomonas halocynthiae DSM 14573
G000746085	151	3971247	3.802332113817146e-05	Methylocapsa aurea KYG T
G000436255	151	1066900	0.00014153153997563034	Clostridium sp. CAG:1193 MGS1193
G000385435	151	1680471	8.985576067661982e-05	Bartonella schoenbuchensis m07a
G000018245	151	1528980	9.875864955722115e-05	Rickettsia bellii OSU 85-389
G001746835	151	4199284	3.595851102235524e-05	Lacunisphaera limnophila IG16b
G000350125	151	2212909	6.823597355336347e-05	Richelia intracellularis HM01
G001601175	151	3437185	4.393129843171083e-05	Legionella pneumophila NY28
G000725495	151	9928053	1.5209427266353231e-05	Streptomyces aureus NRRL B-1941
G000485475	151	1158414	0.00013035063457451308	Candidatus Ancillula trichonymphae ImTpAt
G002021005	151	2607569	5.790834298152801e-05	Solemya velum gill symbiont isolate MD-SB16
G001613465	151	7305361	2.066975198077138e-05	Nocardia niwae NBRC 108934 = DSM 45340 NBRC 108934
G000380485	151	4225368	3.573653229730523e-05	Gordonia kroppenstedtii DSM 45133 NP8-5
G900061675	151	3364625	4.487870119255489e-05	Legionella pneumophila 2531STDY5467459
G000204075	151	7105752	2.125038982503189e-05	Anabaena variabilis ATCC 29413
G000963925	151	3105087	4.862987735931393e-05	Acetobacter cibinongensis 4H-1
G000235665	151	5890504	2.5634478815395084e-05	Crocosphaera watsonii WH 0003
G000485495	151	1154578	0.00013078371491575278	actinobacterium SCGC AAA044-D11 ASM48549v1
G001715195	151	3122722	4.8355249042341905e-05	Sphingobacteriales bacterium JZ3C29 ASM171519v1
G000482805	151	2767614	5.4559631509307294e-05	Deinococcus murrayi DSM 11303
G000272475	151	4539029	3.326702693461531e-05	Novosphingobium sp. Rr 2-17 ASM27247v1
G000277755	151	2008345	7.518628522489911e-05	Zymomonas mobilis subsp. mobilis ATCC 29191
G900128965	151	2489535	6.06538972137367e-05	Ferrithrix thermotolerans DSM 19514
G900100345	151	6029601	2.504311645165244e-05	Paenibacillus tianmuensis CGMCC 1.8946
G000012385	151	1522076	9.92066099196098e-05	Rickettsia bellii RML369-C
G900112335	151	4976641	3.034175059040827e-05	Tropicimonas isoalkanivorans DSM 19548
G000744435	151	1714776	8.805814870280433e-05	Hippea jasoniae Mar08-272r
G001796335	151	3374887	4.47422387771798e-05	Chloroflexi bacterium GWB2_49_20 ASM179633v1
G001927245	151	5043263	2.994093308241113e-05	Acuticoccus yangtzensis JL1095
G000934745	151	4634603	3.2580999925991504e-05	Desulfonatronum thioautotrophicum ASO4-1
G000381825	151	2659308	5.67816890709914e-05	Thioalkalivibrio sp. ALJT ASM38182v1
G000429145	151	3783840	3.990654995982917e-05	Aestuariibacter salexigens DSM 15300
G000423105	151	2707549	5.5769997145019354e-05	Halalkalibacillus halophilus DSM 18494
G000007725	151	618379	0.00024418681746954537	Buchnera aphidicola str. Bp (Baizongia pistaciae)
G000278215	151	2170653	6.956432004562683e-05	Bartonella rattimassiliensis 15908 Bart_ratt_15908_V1
G000689355	151	2631180	5.7388700126939246e-05	Bartonella tribocorum BM1374166
G000046705	151	1931047	7.819592169429331e-05	Bartonella henselae str. Houston-1 ASM4670v1
G001186405	151	2709324	5.5733459711721445e-05	Leptospirillum sp. Group II 'CF-1' CF-1
G000428985	151	4380400	3.447173774084558e-05	Marinobacterium litorale DSM 23545
G000708045	151	3890033	3.881715142262289e-05	Marinobacter nitratireducens AK21
G000447295	151	7167426	2.106753526300795e-05	Fischerella sp. PCC 9431 ASM44729v1
G000686865	151	6468281	2.3344687715329622e-05	Paenibacillus sp. UNC217MF ASM68686v1
G000214335	151	4074265	3.7061899508254865e-05	Sphingomonas sp. KC8 ASM21433v1
G000325745	151	1504659	0.0001003549641480229	Liberibacter crescens BT-1
G000241265	151	3906554	3.865299186956074e-05	Gordonia araii NBRC 100433
G000576165	151	2147181	7.032476535513308e-05	Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023 ASM57616v1
G000800015	151	4947033	3.0523346013661116e-05	Terriglobus sp. TAA 43 ASM80001v1
G001421665	151	4822147	3.13138525225382e-05	Sphingobium sp. Leaf26 ASM142166v1
G900102185	151	4852066	3.112076381483681e-05	Terriglobus roseus GAS232
G900102125	151	6461569	2.3368937172999314e-05	Paenibacillus sp. cl6col CL6Col
G000331305	151	11584393	1.303477877520212e-05	Calothrix sp. PCC 7103 ASM33130v1
G000373485	151	4104988	3.6784516787868804e-05	Dasania marina DSM 21967
G000283915	151	1150228	0.0001312783204721151	Rickettsia canadensis str. CA410
G002021315	151	2569876	5.87576988150401e-05	Solemya velum gill symbiont isolate NC-DML22
G001469005	151	3494361	4.3212478619123784e-05	SAR324 cluster bacterium lautmerah10 ASM146900v2
G000261485	151	5964336	2.5317151817067315e-05	Ensifer sojae CCBAU 05684
G000787395	151	2702377	5.587673370517881e-05	Solemya velum gill symbiont WH
G000218745	151	1484494	0.00010171816120509749	Prochlorococcus marinus bv. HNLC2
G000381605	151	6009926	2.5125101373960344e-05	Acidobacteriaceae bacterium KBS 89 ASM38160v1
G001795365	151	2782668	5.426446848851534e-05	Chromatiales bacterium RIFOXYA1_FULL_46_5 ASM179536v1
G000759435	151	5483543	2.753694098870019e-05	Hoeflea sp. BAL378 ASM75943v1
G001904655	151	5009995	3.0139750638473692e-05	Chroogloeocystis siderophila 5.2 s.c.1
G000526675	151	1666387	9.061520523143784e-05	Atopobacter phocae ATCC BAA-285
G000507845	151	2369528	6.372577154606318e-05	Helicobacter macacae MIT 99-5501
G000200595	151	1672681	9.027423639056103e-05	Helicobacter felis ATCC 49179
G001281405	151	1467695	0.00010288241085511636	Bartonella ancashensis 20.00
G001280545	151	2475669	6.099361425133974e-05	Leptospirillum ferriphilum Sp-Cl
G900113695	151	6027197	2.505310511669023e-05	Albimonas pacifica CGMCC 1.11030
G002002505	151	2361102	6.395318796053707e-05	Leptospirillum ferriphilum DX
G000311905	151	1444107	0.00010456288903800064	Bartonella bacilliformis INS
G001797185	151	3234968	4.667743235790895e-05	Clostridiales bacterium GWB2_37_7 ASM179718v1
G002021105	151	2601529	5.804278945189541e-05	Solemya velum gill symbiont isolate NC-DML2
G000963695	151	4583097	3.2947153420492735e-05	Methylococcaceae bacterium Sn10-6 Methcu1.0
G000258765	151	2981404	5.0647278933012767e-05	Gillisia marina CBA3202
G000731315	151	6455027	2.3392620975868886e-05	Neorhizobium galegae bv. orientalis str. HAMBI 540
G001969935	151	4265366	3.5401416900683316e-05	Leptospira weilii serovar Heyan L231
G000378505	151	4533090	3.331061152547159e-05	Halomonas lutea DSM 23508
G000278295	151	2015681	7.491264738815318e-05	Bartonella taylorii 8TBB
G000709755	151	1401647	0.00010773040572983069	Bartonella bacilliformis CUSCO5
G001656275	151	1896664	7.961346870083473e-05	Moraxella catarrhalis MX1
G001856685	151	2207832	6.839288496588508e-05	Actinomyces sp. VUL4_3 ASM185668v1
G000196435	151	2642404	5.714493317448808e-05	Bartonella tribocorum CIP 105476
G000739515	151	7147157	2.1127281798902697e-05	Candidatus Moduliflexus flocculans ASM73951v1
G001295795	151	4232088	3.5679787376822035e-05	Novosphingobium sp. AAP83 ASM129579v1
G001425305	151	4265935	3.539669498011573e-05	Phenylobacterium sp. Root1290 Root1290
G000442645	151	2833547	5.32900989466559e-05	Corynebacterium maris DSM 45190
G000512355	151	2773209	5.4449556452470764e-05	Legionella oakridgensis ATCC 33761 = DSM 21215
G001476695	151	3552733	4.2502490336312915e-05	Novosphingobium barchaimii NS277
G000797465	151	3633537	4.155730353096721e-05	Psychroserpens jangbogonensis PAMC 27130
G000828475	151	3424964	4.408805464816565e-05	Methyloceanibacter caenitepidi Gela4
G001447805	151	3763866	4.01183251476009e-05	Candidatus Tenderia electrophaga isolate NRL1
G001781255	151	825933	0.00018282354621985077	Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_50_50 ASM178125v1
G000328305	151	4348607	3.4723763264879996e-05	Arthrobacter crystallopoietes BAB-32
G000374845	151	6361561	2.373631251826399e-05	Paenibacillus terrigena DSM 21567
G000759345	151	3786651	3.987692554713915e-05	Halomonas xinjiangensis TRM 0175
G000425125	151	5247653	2.8774768453630602e-05	Paenibacillus taiwanensis DSM 18679
G000974765	151	3217375	4.6932670266910134e-05	Sphingomonas changbaiensis NBRC 104936
G001881485	151	1325615	0.00011390939299872134	Rickettsiella grylli TrM1
G001465875	151	3846294	3.925856941773042e-05	Legionella saoudiensis LH-SWC
G001881585	151	4705751	3.2088395667344065e-05	Mycobacterium heckeshornense CTRI-134
G900064345	151	3448814	4.3783167198926935e-05	Legionella pneumophila 2532STDY5467636
G900129015	151	5659359	2.6681466929381933e-05	Cnuella takakiae DSM 26897
G000383095	151	3910956	3.860948576256035e-05	Sphingomonas sp. PR090111-T3T-6A 4088801
G000620965	151	1619052	9.3264453519714e-05	Campylobacter upsaliensis DSM 5365
G001783515	151	819113	0.00018434574960963872	Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_50_10 ASM178351v1
G001873365	151	4818830	3.1335407142397633e-05	Oscillatoriales cyanobacterium CG2_30_40_61 ASM187336v1
G001315015	151	6587527	2.2922107188327274e-05	Azospirillum brasilense Sp 7
G001437715	151	1121591	0.00013463018159025884	Microbacteriaceae bacterium BACL28 MAG-120531-bin53 ASM143771v1
G001705695	150	3946938	3.800414397185869e-05	Acidithiobacillus thiooxidans GD1-3
G001685165	150	2225110	6.741239758933266e-05	Actinobaculum suis C1-22-1
G001685155	150	2325453	6.450356124161615e-05	Actinobaculum suis C1-9-1
G001311845	150	7092334	2.114959616961074e-05	Desulfosarcina cetonica JCM 12296
G001308895	149	3103789	4.800584060321111e-05	Leptospirillum sp. YQP-1 ASM130889v1
G001705755	149	3831701	3.888612394338702e-05	Acidithiobacillus thiooxidans JYC-17
G001418795	149	3111222	4.789115016543339e-05	Acidithiobacillus ferrooxidans YQH-1
G900143695	148	6065581	2.43999709178725e-05	Desulfopila aestuarii DSM 18488
G900130015	148	4977298	2.9735008834110393e-05	Desulfofustis glycolicus DSM 9705
G001756595	147	3793418	3.875133191227542e-05	Acidithiobacillus thiooxidans ZBY
G000510265	147	1518636	9.679738923613032e-05	Candidatus Endolissoclinum faulkneri L5
G001801945	146	1403244	0.0001040446280190758	Gammaproteobacteria bacterium RIFCSPLOWO2_12_FULL_52_10 ASM180194v1
G001769705	146	5036249	2.8989829533845528e-05	Bacteroidetes bacterium RIFOXYA12_FULL_38_20 ASM176970v1
G000423425	146	2747076	5.3147419292367595e-05	Meiothermus rufus DSM 22234
G000509365	145	2155647	6.72651876675541e-05	Helicobacter fennelliae MRY12-0050
G001796365	145	3406294	4.256825746691272e-05	Chloroflexi bacterium GWC2_49_37 ASM179636v1
G000829235	145	2794318	5.189101598314866e-05	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko isolate ETSB Lake Yunoko
G000422905	144	8329305	1.7288357191866547e-05	Paenibacillus alginolyticus DSM 5050 = NBRC 15375 DSM 5050
G001304035	144	2821327	5.1039812116780505e-05	bacterium SM23_31 ASM130403v1
G000701585	144	4175408	3.448764767419136e-05	Acidiphilium angustum ATCC 35903
G000996355	143	1066372	0.00013409954499930607	Candidatus Uhrbacteria bacterium GW2011_GWC2_41_11 ASM99635v1
G000621665	143	4133860	3.459236645653215e-05	Rhizobium undicola ORS 992 = ATCC 700741
G000816845	143	7311190	1.9559059469115152e-05	Rhizobium gallicum bv. gallicum R602
G001687335	143	2524199	5.665163483544681e-05	Dissulfuribacter thermophilus S69
G000372745	143	11392659	1.2551942439425247e-05	Streptomyces scabrisporus DSM 41855
G001794965	143	3368795	4.2448412562949065e-05	Chloroflexi bacterium GWD2_49_16 ASM179496v1
G001898935	142	4182621	3.3950004076391336e-05	Paludibacter sp. 47-17 ASM189893v1
G000493965	142	2913626	4.87365228069766e-05	Candidatus Aminicenans sakinawicola JGI OTU-1
G000402835	142	967373	0.000146789294305299	Synergistetes bacterium JGI 0000079-D21 ASM40283v1
G900112165	142	1501400	9.457839349940056e-05	Brevinema andersonii ATCC 43811
G000022005	141	4042929	3.4875705212730674e-05	Caulobacter crescentus NA1000
G000258405	140	3658997	3.826185154018984e-05	Ignavibacterium album JCM 16511
G900101815	140	4851997	2.8854098631965353e-05	Pricia antarctica DSM 23421
G001803165	139	4405326	3.1552715962450905e-05	Ignavibacteria bacterium RIFOXYC2_FULL_38_25 ASM180316v1
G000715505	138	4179056	3.3021811624443415e-05	Thioclava dalianensis DLFJ1-1
G900115865	138	4426466	3.117611204965767e-05	Donghicola eburneus DSM 29127
G001603055	137	4951698	2.7667276962367253e-05	Victivallales bacterium Lenti_02 ASM160305v1
G000970245	137	4166241	3.288335936399263e-05	Methanosarcina mazei C16
G000299235	136	2406157	5.6521665045132134e-05	Leptospirillum ferriphilum ML-04
G001922575	136	3876499	3.508320265270286e-05	Neptunomonas phycophila CECT 8716
G000420745	135	3430274	3.935545673610913e-05	Pseudorhodobacter ferrugineus DSM 5888
G001626995	135	1881708	7.174333105880402e-05	Moraxellaceae bacterium REDSEA-S42_B15 ASM162699v1
G000016405	135	4557127	2.9623927531534672e-05	Rhodobacter sphaeroides ATCC 17025
G001303875	135	4344434	3.10742435032964e-05	Gemmobacter sp. LW-1 ASM130387v1
G900110915	135	4196045	3.217315352909704e-05	bacterium A52C2 IMG-taxon 2671180139 annotated assembly
G000429865	135	3713661	3.6352268018001646e-05	Cucumibacter marinus DSM 18995
G900107025	135	4250016	3.1764586298028054e-05	Roseicitreum antarcticum CGMCC 1.8894
G001627135	135	2411549	5.598061660783173e-05	Moraxellaceae bacterium REDSEA-S38_B3 ASM162713v1
G001626975	135	1603430	8.419450802342479e-05	Moraxellaceae bacterium REDSEA-S35_B9 ASM162697v1
G001202035	135	3887441	3.4727215152590095e-05	Pseudorhodobacter wandonensis KCTC 23672
G001968985	134	1607407	8.336407642868296e-05	Desulfurobacterium indicum K6013
G001567355	134	1459386	9.181943639311327e-05	candidate division WS6 bacterium OLB20 ASM156735v1
G000422445	134	5027965	2.665094128539081e-05	Paenibacillus assamensis DSM 18201
G001567305	134	1050508	0.0001275573341659464	candidate division WS6 bacterium OLB21 ASM156730v1
G000989975	134	1602776	8.360494541969683e-05	candidate division TM6 bacterium GW2011_GWF2_33_332 ASM98997v1
G000989255	134	1082737	0.00012376043305068545	candidate division TM6 bacterium GW2011_GWE2_31_21 ASM98925v1
G000317125	134	6689401	2.0031688935974985e-05	Chroococcidiopsis thermalis PCC 7203
G000173115	133	1515248	8.777441052553773e-05	Flavobacteria bacterium MS024-3C ASM17311v1
G000430045	133	4688964	2.8364474540644798e-05	Meiothermus chliarophilus DSM 9957
G001304185	133	2559446	5.196437041453502e-05	candidate division TA06 bacterium SM1_40 ASM130418v1
G000373205	132	3190628	4.1371165801842146e-05	Meiothermus timidus DSM 17022
G900101835	132	1968473	6.70570538686586e-05	Peptococcus niger DSM 20475
G000164395	132	3636659	3.6297051771969824e-05	Komagataeibacter hansenii ATCC 23769
G001768195	131	4766345	2.748437219714477e-05	Bacteroidetes bacterium GWA2_40_15 ASM176819v1
G001767605	131	2554379	5.128448049408486e-05	Actinobacteria bacterium RBG_16_55_12 ASM176760v1
G001404515	131	6901692	1.8980852811165725e-05	Labrenzia alba CECT 5095
G000687715	130	3473679	3.742429856069026e-05	Prevotella ruminicola Ga6B6
G900142115	130	3544809	3.6673344036307736e-05	Desulfovibrio desulfuricans DSM 17919
G900102205	130	3418751	3.8025583027251765e-05	Prevotella sp. khp1 KHP1
G001604005	130	1659020	7.835951344769804e-05	Clostridiales bacterium Firm_07 ASM160400v1
G001790865	130	2746771	4.732829930125227e-05	Candidatus Schekmanbacteria bacterium RIFCSPLOWO2_12_FULL_38_15 ASM179086v1
G001517865	130	1302428	9.981357894639857e-05	Caviibacter abscessus 151011837
G001790675	130	2493865	5.2127921920392645e-05	Candidatus Schekmanbacteria bacterium GWA2_38_9 ASM179067v1
G001311565	130	2774183	4.686064329570183e-05	Desulfothermus okinawensis JCM 13304
G000714715	129	3415676	3.7767048162647745e-05	Candidatus Magnetobacterium casensis MYR-1
G000022185	129	5268950	2.448305639643572e-05	Chloroflexus sp. Y-400-fl ASM2218v1
G001442935	129	2084925	6.187272923486456e-05	Candidatus Kryptonium thompsoni isolate JGI-12
G001535965	129	2348695	5.492411743542691e-05	Candidatus Kryptonium thompsoni JGI-8
G001303185	129	1116563	0.00011553311367114977	Parcubacteria bacterium SG8_24 ASM130318v1
G000193085	129	1776416	7.261812548412083e-05	Moraxella catarrhalis O35E
G000522445	129	9947785	1.2967710902477285e-05	Candidatus Entotheonella sp. TSY2 v3
G001293545	128	3569367	3.5860700230601115e-05	Ardenticatena maritima 110S ASM129354v1
G000255555	128	3453898	3.70595773239395e-05	Treponema saccharophilum DSM 2985
G001559335	127	3109160	4.0847045504251954e-05	Acidithiobacillus ferrooxidans Hel18
G000730245	127	1615277	7.862428549406696e-05	endosymbiont of Acanthamoeba sp. UWC8 ASM73024v1
G000518485	126	3343709	3.768270504400951e-05	Olleya marilimosa CAM030
G001775405	126	1992788	6.3228000168608e-05	candidate division Zixibacteria bacterium RBG_19FT_COMBO_42_43 ASM177540v1
G000613065	126	5488377	2.2957606592987327e-05	Richelia intracellularis RC01
G000348685	126	3055484	4.123732933963981e-05	Xanthomarina gelatinilytica AK20
G000293175	126	2785060	4.52413951584526e-05	Capnocytophaga sp. CM59 CspCM59v1.0
G000375425	126	3831242	3.2887507497568674e-05	Gracilimonas tropica DSM 19535
G000239275	125	1798854	6.948868557426005e-05	Anaeroglobus geminatus F0357
G000317555	125	5882710	2.124871020329066e-05	Gloeocapsa sp. PCC 7428 ASM31755v1
G000688095	125	6572728	1.901797853189726e-05	Solirubrobacterales bacterium URHD0059 ASM68809v1
G001873675	125	2030295	6.156740769198564e-05	Syntrophaceae bacterium CG2_30_49_12 ASM187367v1
G000978555	125	1869610	6.685886361326693e-05	Thermotoga maritima MSB8 ASM97855v1
G000729985	125	3123663	4.001712092501656e-05	Chryseobacterium antarcticum LMG 24720
G000967425	124	4577425	2.7089466239206542e-05	Rhizobium sp. NT-26 ASM96742v1
G001798185	124	1977829	6.269500548328495e-05	Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_44_16 ASM179818v1
G001769295	124	3521784	3.520942794901675e-05	Bacteroidetes bacterium GWF2_49_14 ASM176929v1
G001799065	124	1999829	6.200530145327425e-05	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_44_10 ASM179906v1
G000430665	124	4903219	2.5289508790041807e-05	Aquimarina muelleri DSM 19832
G000559045	124	3820158	3.245939042311863e-05	Acidithiobacillus thiooxidans A01
